Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent,Publication Date
239,NASA/Goddard Space Flight Center,Cray Inc.,Y-MP J932/32-4096,United States,1995,32,5.8,6.4,10000,550,Cray,Cray,100.0,Cray Vector,UNICOS,SMP,Research,Weather and Climate Research,,,North America,Americas,06/1996
240,Osaka University,NEC,SX-3/14R,Japan,1993,1,5.8,6.4,2816,282,NEC,NEC,400.0,NEC Vector,Super-UX,Single Processor,Academic,Not Specified,,,Eastern Asia,Asia,06/1996
241,Toyota Central Research & Development,NEC,SX-3/14R,Japan,1992,1,5.8,6.4,2816,282,NEC,NEC,400.0,NEC Vector,Super-UX,Single Processor,Industry,Automotive,,,Eastern Asia,Asia,06/1996
242,University Groningen,Cray Inc.,Y-MP J932/32-4096,Netherlands,1996,32,5.8,6.4,10000,550,Cray,Cray,100.0,Cray Vector,UNICOS,SMP,Academic,Not Specified,,,Western Europe,Europe,06/1996
243,Universitaet Mainz,Hewlett-Packard,SPP1200/XA-48,Germany,1995,48,5.744,11.52,34000,0,PA-RISC,PA-RISC PA-7200,120.0,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,Western Europe,Europe,06/1996
244,Boeing,Cray Inc.,T94/4128,United States,1996,4,5.735,7.2,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Industry,Aerospace,,,North America,Americas,06/1996
245,Cray Research,Cray Inc.,T94/4128,United States,1995,4,5.735,7.2,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Vendor,Not Specified,,,North America,Americas,06/1996
246,Cray Research,Cray Inc.,T94/4128,United States,1995,4,5.735,7.2,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Vendor,Not Specified,,,North America,Americas,06/1996
247,Ford Motor Company,Cray Inc.,T94/4128,United States,1995,4,5.735,7.2,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Industry,Automotive,,,North America,Americas,06/1996
248,Government,Cray Inc.,T94/4128,United States,1995,4,5.735,7.2,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Classified,Not Specified,,,North America,Americas,06/1996
249,Government,Cray Inc.,T94/4128,United States,1995,4,5.735,7.2,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Classified,Not Specified,,,North America,Americas,06/1996
250,Japan Atomic Energy Research Institute,Cray Inc.,T94/4128,Japan,1996,4,5.735,7.2,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Research,Not Specified,,,Eastern Asia,Asia,06/1996
251,Los Alamos National Laboratory,Cray Inc.,T94/4128,United States,1995,4,5.735,7.2,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas,06/1996
252,NASA/Marshall Space Flight Center,Cray Inc.,T916/4256,United States,1996,4,5.735,7.2,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Research,Aerospace,,,North America,Americas,06/1996
253,North Carolina Supercomputing Center (NCSC),Cray Inc.,T916/4256,United States,1995,4,5.735,7.2,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Academic,Not Specified,,,North America,Americas,06/1996
254,Toyota Motor Company,Cray Inc.,T94/464,Japan,1995,4,5.735,7.2,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Eastern Asia,Asia,06/1996
255,Epsilon,Thinking Machines Corporation,CM-5/96,United States,1993,96,5.7,12.29,0,0,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Industry,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas,06/1996
256,University of California at Berkeley,Thinking Machines Corporation,CM-5/96,United States,1994,96,5.7,12.29,0,0,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Academic,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas,06/1996
257,University Jaume I,SGI,POWER CHALLENGEarray,Spain,1995,24,5.65,8.64,0,0,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,,,Southern Europe,Europe,06/1996
258,University of Minnesota/Supercomputing Institute,SGI,POWER CHALLENGEarray,United States,1995,24,5.65,8.64,0,0,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,,,North America,Americas,06/1996
259,NIST - US Department of Commerce,IBM,SP2/31,United States,1994,31,5.63,8.246,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Research,Not Specified,,,North America,Americas,06/1996
260,Fujitsu,Fujitsu,VPP500/4,United States,1995,4,5.6,6.4,7344,1250,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Vendor,Not Specified,Crossbar,Full distributed crossbar,North America,Americas,06/1996
261,IFP (Institute Francais du Petrole),Fujitsu,VPP500/4,France,1995,4,5.6,6.4,7344,1250,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Academic,Geophysics,Crossbar,Full distributed crossbar,Western Europe,Europe,06/1996
262,Technische Universitaet Darmstadt,Fujitsu,VPP500/4,Germany,1994,4,5.6,6.4,7344,1250,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Western Europe,Europe,06/1996
263,Toritsu Kagaku Gijutsu University,Fujitsu,VPP500/4,Japan,1993,4,5.6,6.4,7344,1250,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia,06/1996
264,Toyota Motor Company,Fujitsu,VPP500/4,Japan,1994,4,5.6,6.4,7344,1250,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Industry,Automotive,Crossbar,Full distributed crossbar,Eastern Asia,Asia,06/1996
265,Universitaet Aachen/RWTH,Fujitsu,VPP500/4,Germany,1993,4,5.6,6.4,7344,1250,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Western Europe,Europe,06/1996
266,Ford Motor Company,Hewlett-Packard,SPP1600/XA-32,United States,1996,32,5.452,7.68,27000,4500,PA-RISC,PA-RISC PA-7200,120.0,HP Superdome,SPP-UX,MPP,Industry,Automotive,Proprietary,Ring,North America,Americas,06/1996
267,CRS4,IBM,SP2/30,Italy,1995,30,5.45,7.98,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Research,Not Specified,,,Southern Europe,Europe,06/1996
268,Columbia University,IBM,SP2/30,United States,1995,30,5.45,7.98,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas,06/1996
269,First Interstate Bank,IBM,SP2/30,United States,1996,30,5.45,7.98,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Finance,,,North America,Americas,06/1996
270,Shell KSEPL,IBM,SP2/30,Netherlands,1995,30,5.45,7.98,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Geophysics,,,Western Europe,Europe,06/1996
271,Shell KSLA,IBM,SP2/30,Netherlands,1995,30,5.45,7.98,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Geophysics,,,Western Europe,Europe,06/1996
272,Shell Oil Corporation,IBM,SP2/30,United States,1994,30,5.45,7.98,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Geophysics,,,North America,Americas,06/1996
273,Shell Oil Corporation,IBM,SP2/30,United States,1994,30,5.45,7.98,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Geophysics,,,North America,Americas,06/1996
274,Universitaet Stuttgart,IBM,SP2/30,Germany,1996,30,5.45,7.98,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Europe,Europe,06/1996
275,WorldCom,IBM,SP2/30,United States,1995,30,5.45,7.98,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Telecomm,,,North America,Americas,06/1996
276,Japan Institute of Advanced Technology,Parsytec,GC PowerPlus/128,Japan,1994,128,5.246,10.24,22000,7800,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Research,Not Specified,,,Eastern Asia,Asia,06/1996
277,National Supercomputer Centre (NSC),Parsytec,GC PowerPlus/128,Sweden,1994,128,5.246,10.24,22000,7800,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Academic,Not Specified,,,Northern Europe,Europe,06/1996
278,Technische Universitaet Chemnitz,Parsytec,GC PowerPlus/128,Germany,1994,128,5.246,10.24,22000,7800,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Academic,Not Specified,,,Western Europe,Europe,06/1996
279,Universitaet Hamburg-Harburg,Parsytec,GC PowerPlus/128,Germany,1994,128,5.246,10.24,22000,7800,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Academic,Not Specified,,,Western Europe,Europe,06/1996
280,Florida State University,Thinking Machines Corporation,CM-2/64k,United States,1993,2048,5.2,14.0,26624,11000,TMC CM2,TMC CM2,7.0,TMC CM2,CMOST,SIMD,Academic,Not Specified,,,North America,Americas,06/1996
281,SRC,Thinking Machines Corporation,CM-2/64k,United States,1993,2048,5.2,14.0,26624,11000,TMC CM2,TMC CM2,7.0,TMC CM2,CMOST,SIMD,Industry,Not Specified,,,North America,Americas,06/1996
282,ABSA,IBM,SP2/28,South Africa,1996,28,5.1,7.448,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Database,,,Southern Africa,Africa,06/1996
283,Financial Services (H),IBM,SP2/28,United States,1995,28,5.1,7.448,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Finance,,,North America,Americas,06/1996
284,L.L.Bean,IBM,SP2/28,United States,1994,28,5.1,7.448,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Database,,,North America,Americas,06/1996
285,Loral,IBM,SP2/28,United States,1994,28,5.1,7.448,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Defense,,,North America,Americas,06/1996
286,US West Communications,IBM,SP2/28,United States,1996,28,5.1,7.448,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Telecomm,,,North America,Americas,06/1996
287,University of Southern California,IBM,SP2/28,United States,1996,28,5.1,7.448,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas,06/1996
288,Government,Cray Inc.,Y-MP J932/28-2048,United States,1996,28,5.075,5.6,0,0,Cray,Cray,100.0,Cray Vector,UNICOS,SMP,Classified,Not Specified,,,North America,Americas,06/1996
289,CERN,Hewlett-Packard,AlphaServer 8400 5/350,Switzerland,1996,10,5.074,7.0,9540,3010,Alpha,Alpha EV5,349.7,HP AlphaServer 8400,Digital Unix,SMP,Research,Not Specified,Crossbar,Crossbar,Western Europe,Europe,06/1996
290,Informix,Hewlett-Packard,AlphaServer 8400 5/350,United States,1996,10,5.074,7.0,9540,3010,Alpha,Alpha EV5,349.7,HP AlphaServer 8400,Digital Unix,SMP,Industry,Database,Crossbar,Crossbar,North America,Americas,06/1996
291,Lawrence Livermore National Laboratory,Meiko,CS-2/224,United States,1994,224,5.0,40.32,18688,6144,Intel IA-32,Intel IA-32 Intel,180.2,Meiko,SunOS,MPP,Research,Not Specified,Crossbar,Multi-stage crossbar,North America,Americas,06/1996
292,Universitaet Wien,Meiko,CS-2/128,Austria,1994,128,5.0,23.04,18688,6144,Intel IA-32,Intel IA-32 Intel,180.2,Meiko,SunOS,MPP,Academic,Not Specified,Crossbar,Multi-stage crossbar,Western Europe,Europe,06/1996
293,Lawrence Livermore National Laboratory,Meiko,CS-2/64,United States,1994,64,5.0,11.52,18688,6144,Intel IA-32,Intel IA-32 Intel,180.2,Meiko,SunOS,MPP,Research,Not Specified,Crossbar,Multi-stage crossbar,North America,Americas,06/1996
294,Government,Thinking Machines Corporation,CM-200/32k,United States,1989,1024,5.0,10.0,21504,8192,TMC CM2,TMC CM2,10.0,TMC CM2,CMOST,SIMD,Classified,Not Specified,,,North America,Americas,06/1996
295,Minnesota Supercomputer Center,Thinking Machines Corporation,CM-200/32k,United States,1993,1024,5.0,10.0,21504,8192,TMC CM2,TMC CM2,10.0,TMC CM2,CMOST,SIMD,Industry,Not Specified,,,North America,Americas,06/1996
296,Western Geophysical,Thinking Machines Corporation,CM-200/32k,United States,1994,1024,5.0,10.0,21504,8192,TMC CM2,TMC CM2,10.0,TMC CM2,CMOST,SIMD,Industry,Geophysics,,,North America,Americas,06/1996
297,Dial Corporation,Hewlett-Packard,AlphaServer 8400 5/300,United States,1996,12,5.0,7.2,9548,1148,Alpha,Alpha EV5,300.3,HP AlphaServer 8400,Digital Unix,SMP,Industry,Construction,Crossbar,Crossbar,North America,Americas,06/1996
298,National Security Agency,Hewlett-Packard,AlphaServer 8400 5/300,United States,1996,12,5.0,7.2,9548,1148,Alpha,Alpha EV5,300.3,HP AlphaServer 8400,Digital Unix,SMP,Classified,Not Specified,Crossbar,Crossbar,North America,Americas,06/1996
299,NEC Systems Laboratories Inc.,NEC,SX-3/22,United States,1991,2,5.0,5.5,3072,384,NEC,NEC,343.8,NEC Vector,Super-UX,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,North America,Americas,06/1996
300,National Institute for Environmental Studies,NEC,SX-3/14,Japan,1992,1,5.0,5.5,3072,384,NEC,NEC,343.8,NEC Vector,Super-UX,Single Processor,Research,Environment,,,Eastern Asia,Asia,06/1996
301,Hill's Pet Food,IBM,SP2/27,United States,1996,27,4.92,7.182,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Database,,,North America,Americas,06/1996
302,"ISSC, Unisource",IBM,SP2/27,United States,1995,27,4.92,7.182,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Not Specified,,,North America,Americas,06/1996
303,Pacific Northwest National Laboratory,SGI,POWER CHALLENGEarray,United States,1995,24,4.896,7.2,18000,3500,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,Constellations,Research,Not Specified,HIPPI,HIPPI,North America,Americas,06/1996
304,University of Oregon,SGI,POWER CHALLENGEarray,United States,1995,24,4.896,7.2,18000,3500,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,HIPPI,HIPPI,North America,Americas,06/1996
305,Tokyo University,Hewlett-Packard,SPP1000/XA-48,Japan,1996,48,4.802,9.6,0,0,PA-RISC,PA-RISC PA-7100,100.0,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,Eastern Asia,Asia,06/1996
306,Universitaet Erlangen,Hewlett-Packard,SPP1000/XA-48,Germany,1994,48,4.802,9.6,0,0,PA-RISC,PA-RISC PA-7100,100.0,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,Western Europe,Europe,06/1996
307,Argonne National Laboratory,IBM,9076-005 SP1,United States,1993,128,4.8,16.0,26000,6000,Power,POWER1,62.5,IBM SP,AIX,MPP,Research,Not Specified,,,North America,Americas,06/1996
308,Pacific Northwest National Laboratory,Kendall Square Research,KSR2-80,United States,1994,80,4.77,6.4,0,0,KSR,KSR,40.0,KSR,KSR OS,MPP,Research,Not Specified,,,North America,Americas,06/1996
309,John Alden Insurance,IBM,SP2/26,United States,1994,26,4.74,6.916,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Database,,,North America,Americas,06/1996
310,Tohoku University,IBM,SP2/26,Japan,1996,26,4.74,6.916,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Eastern Asia,Asia,06/1996
311,Florida State University,SGI,POWER CHALLENGEarray,United States,1995,20,4.71,7.2,0,0,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,,,North America,Americas,06/1996
312,University of Queensland,SGI,POWER CHALLENGEarray,Australia,1995,20,4.71,7.2,0,0,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,,,Australia and New Zealand,Oceania,06/1996
313,DaimlerChrysler,Cray Inc.,Y-MP C98/6256,United States,1995,6,4.63,5.714,0,0,Cray,Cray,238.1,Cray Vector,UNICOS,SMP,Industry,Automotive,,,North America,Americas,06/1996
314,General Electric - Aircraft Eng,Cray Inc.,Y-MP C98/6256,United States,1995,6,4.63,5.714,0,0,Cray,Cray,238.1,Cray Vector,UNICOS,SMP,Industry,Aerospace,,,North America,Americas,06/1996
315,NIST - US Department of Commerce,Cray Inc.,Y-MP C98/6256,United States,1996,6,4.63,5.714,0,0,Cray,Cray,238.1,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas,06/1996
316,Ford Motor Company,SGI,POWER CHALLENGE,United States,1995,18,4.62,6.48,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,,,North America,Americas,06/1996
317,Government,SGI,POWER CHALLENGE,United States,1996,18,4.62,6.48,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
318,Government,SGI,POWER CHALLENGE,United States,1996,18,4.62,6.48,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
319,Government,SGI,POWER CHALLENGE,United States,1995,18,4.62,6.48,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
320,Government,SGI,POWER CHALLENGE,United States,1996,18,4.62,6.48,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
321,Government,SGI,POWER CHALLENGE,United States,1996,18,4.62,6.48,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
322,NASA/ Jet Propulsion Laboratory,SGI,POWER CHALLENGE,United States,1995,18,4.62,6.48,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Research,Not Specified,,,North America,Americas,06/1996
323,Pemex Gas,SGI,POWER CHALLENGE,Mexico,1995,18,4.62,6.48,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,,,Central America,Americas,06/1996
324,Sandoz,SGI,POWER CHALLENGE,United States,1995,18,4.62,6.48,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Pharmaceutics,,,North America,Americas,06/1996
325,Transquest,SGI,POWER CHALLENGE,United States,1995,18,4.62,6.48,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Not Specified,,,North America,Americas,06/1996
326,Saab Military Aircraft,SGI,POWER CHALLENGE 10000,Sweden,1996,16,4.527,6.24,15000,2200,MIPS,MIPS R10000,195.0,SGI PowerChallenge,IRIX,SMP,Industry,Aerospace,,,Northern Europe,Europe,06/1996
327,University of Auckland,SGI,POWER CHALLENGE 10000,New Zealand,1996,16,4.527,6.24,15000,2200,MIPS,MIPS R10000,195.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Australia and New Zealand,Oceania,06/1996
328,University of Michigan,SGI,POWER CHALLENGE 10000,United States,1996,16,4.527,6.24,15000,2200,MIPS,MIPS R10000,195.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas,06/1996
329,Forschungszentrum Juelich (FZJ),Intel,XP/S10,Germany,1994,144,4.45,7.2,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Research,Not Specified,,2-D mesh (torus),Western Europe,Europe,06/1996
330,Lockheed Advanced Development,Intel,XP/S10,United States,1995,144,4.45,7.2,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Industry,Aerospace,,2-D mesh (torus),North America,Americas,06/1996
331,Purdue University,Intel,XP/S10,United States,1994,144,4.45,7.2,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Academic,Not Specified,,2-D mesh (torus),North America,Americas,06/1996
332,Adapco,IBM,SP2/24,United States,1996,24,4.4,6.384,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Mechanics,,,North America,Americas,06/1996
333,Brown University,IBM,SP2/24,United States,1996,24,4.4,6.384,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas,06/1996
334,CSC (Center for Scientific Computing),IBM,SP2/24,Finland,1995,24,4.4,6.384,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Northern Europe,Europe,06/1996
335,Credit Suisse,IBM,SP2/24,Switzerland,1995,24,4.4,6.384,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Finance,,,Western Europe,Europe,06/1996
336,DKFZ,IBM,SP2/24,Germany,1995,24,4.4,6.384,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Research,Not Specified,,,Western Europe,Europe,06/1996
337,La Caixa,IBM,SP2/24,Spain,1996,24,4.4,6.384,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Database,,,Southern Europe,Europe,06/1996
338,National Institute for Environmental Studies,IBM,SP2/24,Japan,1994,24,4.4,6.384,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Research,Not Specified,,,Eastern Asia,Asia,06/1996
339,University of Pennsylvania,IBM,SP2/24,United States,1996,24,4.4,6.384,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas,06/1996
340,Automotive Manufacturer (A),Cray Inc.,T94/3128,Japan,1995,3,4.387,5.4,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Eastern Asia,Asia,06/1996
341,DaimlerChrysler,Cray Inc.,T94/3128,United States,1995,3,4.387,5.4,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Industry,Automotive,,,North America,Americas,06/1996
342,debis Systemhaus,Cray Inc.,T94/3128,Germany,1995,3,4.387,5.4,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Western Europe,Europe,06/1996
343,Hiroshima University - IPC,Cray Inc.,Y-MP J932/24-8192,Japan,1995,24,4.35,4.8,0,0,Cray,Cray,100.0,Cray Vector,UNICOS,SMP,Academic,Not Specified,,,Eastern Asia,Asia,06/1996
344,Los Alamos National Laboratory,Cray Inc.,Y-MP J932/24-8192,United States,1996,24,4.35,4.8,0,0,Cray,Cray,100.0,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas,06/1996
345,Hong Kong University of Science and Technology,Intel,XP/S10,Hong Kong,1994,140,4.33,7.0,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Academic,Not Specified,,2-D mesh (torus),Eastern Asia,Asia,06/1996
346,Intel SSD Development Centers,Intel,XP/S10,United States,1992,140,4.33,7.0,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Vendor,Not Specified,,2-D mesh (torus),North America,Americas,06/1996
347,National Security Agency,Intel,XP/S10,United States,1994,140,4.33,7.0,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Classified,Not Specified,,2-D mesh (torus),North America,Americas,06/1996
348,AMOCO,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,,,North America,Americas,06/1996
349,Daewoo Motors,SGI,POWER CHALLENGE,"Korea, South",1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,,,Eastern Asia,Asia,06/1996
350,Decision Science Appl.,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,,,North America,Americas,06/1996
351,Ford,SGI,POWER CHALLENGE,Australia,1996,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Automotive,,,Australia and New Zealand,Oceania,06/1996
352,George Washington University,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas,06/1996
353,George Washington University,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas,06/1996
354,Government,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
355,Government,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
356,Government,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas,06/1996
357,Hong Kong University of Science and Technology,SGI,POWER CHALLENGE,Hong Kong,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Eastern Asia,Asia,06/1996
358,Marathon Oil Company,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,,,North America,Americas,06/1996
359,Mississippi State University,SGI,POWER CHALLENGE,United States,1996,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas,06/1996
360,Ohio Supercomputer Center,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas,06/1996
361,Saab Military Aircraft,SGI,POWER CHALLENGE,Sweden,1996,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Aerospace,,,Northern Europe,Europe,06/1996
362,Sikorsky,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Aerospace,,,North America,Americas,06/1996
363,Universitaet Magdeburg,SGI,POWER CHALLENGE,Germany,1996,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Western Europe,Europe,06/1996
364,University of Iowa,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas,06/1996
365,Vastar,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Geophysics,,,North America,Americas,06/1996
366,Westinghouse Electric,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Industry,Energy,,,North America,Americas,06/1996
